Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,Matches,PrgC_90,PrgP_90,PrgR_90,xG_90,xAG_90,npxG_90,npxG+xAG_90,Possession_Influence,Defensive_Contribution,Final_Third_Impact,Tactical_Adaptability,TIS
Gift Orban,ng NGA,FW,Lyon,21.0,2002.0,13,5,474,5.3,1,0,1,1,0,0,2,0,1.1,1.1,0.0,1.1,8,6,33,0.19,0.0,0.19,0.19,0.19,0.21,0.0,0.21,0.21,0.21,Matches,1.518987341772152,1.139240506329114,6.265822784810126,0.20886075949367092,0.0,0.20886075949367092,0.20886075949367092,4.957805907172996,88.88888888888889,4.35126582278481,3.09423347398031,25.541930379746837
Myrto Uzuni,al ALB,FW,Granada,28.0,1995.0,34,28,2448,27.2,11,1,12,7,4,5,3,0,12.9,9.0,2.6,11.6,21,18,90,0.4,0.04,0.44,0.26,0.29,0.48,0.09,0.57,0.33,0.43,Matches,0.7720588235294118,0.6617647058823529,3.308823529411765,0.474264705882353,0.09558823529411765,0.33088235294117646,0.4264705882352941,2.634803921568628,83.33333333333334,9.382659313725489,6.318082788671025,25.539513548474947
Chancel Mbemba,cd COD,DF,Marseille,28.0,1994.0,25,25,2207,24.5,2,2,4,2,0,0,1,0,1.8,1.8,1.0,2.8,16,131,10,0.08,0.08,0.16,0.08,0.16,0.07,0.04,0.12,0.07,0.12,Matches,0.6524694154961487,5.342093339374717,0.4077933846850929,0.07340280924331673,0.04077933846850929,0.07340280924331673,0.114182147711826,3.5568645219755326,94.44444444444444,1.9540099682827368,1.6915873735085336,25.531232693953584
Mads Roerslev,dk DEN,DF,Brentford,24.0,1999.0,34,22,1985,22.1,1,2,3,1,0,0,1,0,0.9,0.9,1.8,2.7,18,43,90,0.05,0.09,0.14,0.05,0.14,0.04,0.08,0.12,0.04,0.12,Matches,0.8161209068010075,1.9496221662468511,4.080604534005038,0.040806045340050376,0.08161209068010075,0.040806045340050376,0.12241813602015113,3.8035264483627205,94.44444444444444,1.7002518891687652,1.8136020151133503,25.528617408340327
Andre-Frank Zambo Anguissa,cm CMR,MF,Napoli,27.0,1995.0,34,32,2786,31.0,0,2,2,0,0,0,2,0,3.4,3.3,3.0,6.3,43,163,139,0.0,0.06,0.06,0.0,0.06,0.11,0.1,0.21,0.11,0.2,Matches,1.3890882986360373,5.265613783201723,4.490308686288586,0.10983488872936109,0.09691313711414214,0.10660445082555635,0.20351758793969849,6.191672648959082,88.88888888888889,3.2640882986360364,3.0150753768844223,25.523662459121002
Maxime Lopez,fr FRA,MF,Fiorentina,25.0,1997.0,19,7,800,8.9,0,0,0,0,0,0,1,0,0.2,0.2,0.6,0.8,14,48,11,0.0,0.0,0.0,0.0,0.0,0.02,0.06,0.08,0.02,0.08,Matches,1.575,5.3999999999999995,1.2375,0.0225,0.06749999999999999,0.0225,0.09,4.5625,94.44444444444444,1.1718749999999996,1.3333333333333335,25.523350694444442
Mikel Oyarzabal,es ESP,"FW,MF",Real Sociedad,26.0,1997.0,33,23,2156,24.0,9,3,12,7,2,2,3,0,9.1,7.5,1.7,9.2,27,39,126,0.38,0.13,0.5,0.29,0.42,0.38,0.07,0.45,0.31,0.39,Matches,1.12708719851577,1.6280148423005565,5.259740259740259,0.37987012987012986,0.07096474953617811,0.31307977736549164,0.38404452690166974,4.452690166975881,83.33333333333334,7.957444341372911,5.689548546691404,25.52320075757576
Uroš Račić,rs SRB,MF,Sassuolo,25.0,1998.0,22,8,820,9.1,1,1,2,1,0,0,1,0,0.8,0.8,0.3,1.1,5,37,11,0.11,0.11,0.22,0.11,0.22,0.09,0.03,0.13,0.09,0.13,Matches,0.5487804878048781,4.060975609756098,1.2073170731707317,0.0878048780487805,0.032926829268292684,0.0878048780487805,0.12073170731707318,3.231707317073171,94.44444444444444,2.1722560975609753,1.7886178861788622,25.51977472899729
Aljoscha Kemlein,de GER,MF,Union Berlin,18.0,2004.0,2,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches,0.0,0.0,3.103448275862069,0.0,0.0,0.0,0.0,1.7241379310344829,100.0,0.0,0.0,25.517241379310345
Amine Adli,ma MAR,"MF,FW",Leverkusen,23.0,2000.0,23,8,898,10.0,4,6,10,4,0,0,5,0,3.3,3.3,2.3,5.6,32,39,131,0.4,0.6,1.0,0.4,1.0,0.33,0.23,0.56,0.33,0.56,Matches,3.2071269487750556,3.908685968819599,13.129175946547884,0.33073496659242757,0.2305122494432071,0.33073496659242757,0.5612472160356347,11.247216035634745,72.22222222222223,9.291481069042314,8.314773570898293,25.513216097500617
Jens Grahl,de GER,GK,Eint Frankfurt,34.0,1988.0,2,2,180,2.0,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,0,0,0,0.0,0.5,0.5,0.0,0.5,0.0,0.12,0.12,0.0,0.12,Matches,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,100.0,1.0416666666666665,1.4814814814814818,25.51273148148148
Fodé Ballo-Touré,sn SEN,"DF,MF",Fulham,26.0,1997.0,6,0,71,0.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,6.338028169014085,0.0,5.070422535211268,0.0,0.0,0.0,0.0,6.338028169014085,94.44444444444444,0.0,0.0,25.512519561815335
Donyell Malen,nl NED,"FW,MF",Dortmund,24.0,1999.0,27,21,1781,19.8,13,1,14,13,0,0,5,0,9.5,9.5,3.0,12.5,73,57,163,0.66,0.05,0.71,0.66,0.71,0.48,0.15,0.63,0.48,0.63,Matches,3.68893879842785,2.880404267265581,8.23694553621561,0.4800673778775969,0.15160022459292533,0.4800673778775969,0.6316676024705222,8.225715889949468,72.22222222222223,11.580572711959572,9.35803855511885,25.512274627238135
Ernest Nuamah,gh GHA,"FW,MF",Lyon,19.0,2003.0,29,21,1838,20.4,3,2,5,3,0,0,4,0,4.0,4.0,3.8,7.8,105,74,237,0.15,0.1,0.24,0.15,0.24,0.2,0.19,0.38,0.2,0.38,Matches,5.14145810663765,3.6235038084874867,11.60500544069641,0.19586507072905332,0.18607181719260066,0.19586507072905332,0.381936887921654,11.31664853101197,77.77777777777777,6.0187704026115325,5.6583242655059856,25.511841071212668
Jordy Makengo,fr FRA,DF,Freiburg,21.0,2001.0,20,10,1026,11.4,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,27,52,34,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.04,0.02,0.04,Matches,2.3684210526315788,4.56140350877193,2.982456140350877,0.017543859649122806,0.017543859649122806,0.017543859649122806,0.03508771929824561,5.50682261208577,94.44444444444444,0.5482456140350875,0.5198180636777129,25.507025666016894
Marius Wolf,de GER,DF,Dortmund,28.0,1995.0,22,12,1166,13.0,0,1,1,0,0,0,2,0,0.6,0.6,1.6,2.2,36,59,79,0.0,0.08,0.08,0.0,0.08,0.04,0.13,0.17,0.04,0.17,Matches,2.778730703259005,4.5540308747855915,6.0977701543739276,0.04631217838765008,0.1234991423670669,0.04631217838765008,0.169811320754717,7.461406518010292,88.88888888888889,2.2512864493996565,2.5157232704402523,25.500166761959214
Joshua Kimmich,de GER,"MF,DF",Bayern Munich,28.0,1995.0,28,27,2176,24.2,1,6,7,1,0,0,1,1,1.1,1.1,7.1,8.3,56,229,114,0.04,0.25,0.29,0.04,0.29,0.05,0.3,0.34,0.05,0.34,Matches,2.3161764705882355,9.471507352941178,4.7150735294117645,0.04549632352941177,0.2936580882352941,0.04549632352941177,0.3432904411764706,9.168198529411766,83.33333333333334,4.006778492647058,5.085784313725491,25.494743795955884
Beñat Prados,es ESP,"MF,DF",Athletic Club,22.0,2001.0,26,16,1449,16.1,0,0,0,0,0,0,1,0,0.5,0.5,0.5,1.0,23,87,30,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches,1.4285714285714284,5.403726708074534,1.8633540372670805,0.03105590062111801,0.03105590062111801,0.03105590062111801,0.06211180124223602,4.830917874396135,94.44444444444444,0.9704968944099375,0.9201748332183115,25.49207786979526
Ben Davies,wls WAL,DF,Tottenham,30.0,1993.0,17,12,1090,12.1,1,0,1,1,0,0,2,0,2.3,2.3,0.4,2.7,13,71,20,0.08,0.0,0.08,0.08,0.08,0.19,0.03,0.23,0.19,0.23,Matches,1.073394495412844,5.862385321100918,1.651376146788991,0.18990825688073393,0.03302752293577982,0.18990825688073393,0.22293577981651377,4.770642201834862,88.88888888888889,4.300458715596329,3.3027522935779823,25.488850662589194
Leon Bailey,jm JAM,"MF,FW",Aston Villa,25.0,1997.0,35,22,2068,23.0,10,9,19,10,0,0,5,0,6.3,6.3,9.2,15.5,102,82,226,0.44,0.39,0.83,0.44,0.83,0.27,0.4,0.67,0.27,0.67,Matches,4.439071566731141,3.5686653771760155,9.83558994197292,0.2741779497098646,0.4003868471953578,0.2741779497098646,0.6745647969052224,9.912959381044486,72.22222222222223,9.882736943907155,9.993552546744038,25.48775655491081
Ibrahima Koné,ml MLI,FW,Lorient,24.0,1999.0,1,0,32,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,0.0,2.8125,0.0,0.0,0.0,0.0,1.5625,100.0,0.0,0.0,25.46875
Gino Infantino,ar ARG,MF,Fiorentina,20.0,2003.0,6,0,96,1.1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.1,0,7,4,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,Matches,0.0,6.5625,3.75,0.0,0.0,0.0,0.09375,5.729166666666667,94.44444444444444,0.0,1.388888888888889,25.46875
Vinicius Júnior,br BRA,FW,Real Madrid,23.0,2000.0,26,22,1864,20.7,15,5,20,14,1,1,7,0,13.1,12.3,4.2,16.6,137,57,277,0.72,0.24,0.97,0.68,0.92,0.63,0.21,0.84,0.59,0.8,Matches,6.614806866952789,2.752145922746781,13.374463519313304,0.6325107296137339,0.20278969957081544,0.5938841201716738,0.8015021459227468,12.634120171673821,61.111111111111114,14.887339055793989,11.874105865522177,25.465993085360036
Álvaro Lemos,es ESP,DF,Las Palmas,30.0,1993.0,4,3,251,2.8,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,6,17,8,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.01,0.01,Matches,2.1513944223107573,6.095617529880478,2.8685258964143427,0.0,0.0,0.0,0.0,6.175298804780876,94.44444444444444,0.0,0.0,25.463700752545375
Roméo Lavia,be BEL,MF,Chelsea,19.0,2004.0,1,0,33,0.4,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,2.7272727272727275,0.0,0.0,0.0,0.0,0.0,1.5151515151515154,100.0,0.0,0.0,25.454545454545453
Maxime Lopez,fr FRA,MF,Sassuolo,25.0,1997.0,2,2,140,1.6,0,0,0,0,0,0,0,1,0.0,0.0,0.2,0.2,2,18,4,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.0,0.11,Matches,1.2857142857142856,11.571428571428571,2.571428571428571,0.0,0.1285714285714286,0.0,0.1285714285714286,8.571428571428571,88.88888888888889,1.3392857142857142,1.9047619047619053,25.45287698412698
Renato Sanches,pt POR,MF,Roma,25.0,1997.0,7,1,146,1.6,1,0,1,1,0,0,2,0,0.1,0.1,0.2,0.3,5,10,5,0.62,0.0,0.62,0.62,0.62,0.05,0.14,0.19,0.05,0.19,Matches,3.0821917808219177,6.164383561643835,3.0821917808219177,0.06164383561643836,0.12328767123287672,0.06164383561643836,0.18493150684931506,6.8493150684931505,88.88888888888889,2.568493150684931,2.7397260273972606,25.449961948249616
Bertuğ Yıldırım,tr TUR,FW,Rennes,21.0,2002.0,21,2,469,5.2,0,1,1,0,0,0,3,0,1.4,1.4,0.7,2.1,9,11,29,0.0,0.19,0.19,0.0,0.19,0.27,0.13,0.4,0.27,0.4,Matches,1.7270788912579957,2.1108742004264394,5.565031982942431,0.26865671641791045,0.13432835820895522,0.26865671641791045,0.40298507462686567,5.223880597014926,83.33333333333334,6.996268656716416,5.970149253731344,25.446206467661693
Fred Onyedinma,eng ENG,"DF,MF",Luton Town,26.0,1996.0,8,4,407,4.5,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,9,6,21,0.0,0.0,0.0,0.0,0.0,0.04,0.02,0.06,0.04,0.06,Matches,1.9901719901719903,1.3267813267813269,4.643734643734644,0.04422604422604423,0.022113022113022116,0.04422604422604423,0.06633906633906633,4.422604422604423,94.44444444444444,1.1517199017199016,0.9828009828009828,25.439274501774502
Tiago Tomás,pt POR,"FW,MF",Wolfsburg,21.0,2002.0,26,11,1032,11.5,1,1,2,1,0,0,3,0,2.7,2.7,0.8,3.5,21,17,112,0.09,0.09,0.17,0.09,0.17,0.23,0.07,0.3,0.23,0.3,Matches,1.8313953488372092,1.4825581395348837,9.767441860465116,0.23546511627906977,0.06976744186046512,0.23546511627906977,0.30523255813953487,7.267441860465116,83.33333333333334,5.6322674418604635,4.521963824289406,25.437055878552975
Sergi Altimira,es ESP,MF,Betis,21.0,2001.0,14,6,568,6.3,1,0,1,1,0,0,1,0,0.2,0.2,0.3,0.5,10,31,8,0.16,0.0,0.16,0.16,0.16,0.03,0.04,0.07,0.03,0.07,Matches,1.5845070422535212,4.911971830985916,1.267605633802817,0.03169014084507042,0.04753521126760563,0.03169014084507042,0.07922535211267606,4.313380281690141,94.44444444444444,1.155369718309859,1.1737089201877937,25.426875489045386
Naby Keïta,gn GUI,"MF,DF",Werder Bremen,28.0,1995.0,5,1,109,1.2,0,0,0,0,0,0,2,0,0.1,0.1,0.0,0.1,1,13,4,0.0,0.0,0.0,0.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches,0.8256880733944955,10.733944954128441,3.302752293577982,0.08256880733944955,0.0,0.08256880733944955,0.08256880733944955,8.256880733944955,88.88888888888889,1.720183486238532,1.2232415902140674,25.4236748216106
Christian Groß,de GER,"DF,MF",Werder Bremen,34.0,1989.0,20,8,797,8.9,0,1,1,0,0,0,1,0,0.3,0.3,0.4,0.7,17,46,5,0.0,0.11,0.11,0.0,0.11,0.04,0.04,0.08,0.04,0.08,Matches,1.91969887076537,5.194479297365119,0.5646173149309912,0.03387703889585947,0.0451693851944793,0.03387703889585947,0.07904642409033875,4.265997490589712,94.44444444444444,1.176286072772898,1.1710581346716853,25.41971629722571
Theo Corbeanu,ca CAN,"MF,FW",Granada,21.0,2002.0,9,2,182,2.0,1,0,1,1,0,0,2,0,0.3,0.3,0.0,0.3,5,5,13,0.49,0.0,0.49,0.49,0.49,0.14,0.0,0.14,0.14,0.14,Matches,2.4725274725274726,2.4725274725274726,6.428571428571429,0.14835164835164835,0.0,0.14835164835164835,0.14835164835164835,6.318681318681319,88.88888888888889,3.09065934065934,2.197802197802198,25.419337606837605
Yasser Larouci,dz ALG,DF,Sheffield Utd,22.0,2001.0,11,6,531,5.9,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,18,14,12,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,0.04,0.09,Matches,3.0508474576271185,2.3728813559322033,2.0338983050847457,0.03389830508474576,0.05084745762711864,0.03389830508474576,0.0847457627118644,4.143126177024482,94.44444444444444,1.2358757062146888,1.2554927809165097,25.41215473948525
Davy Klaassen,nl NED,MF,Inter,30.0,1993.0,13,1,206,2.3,0,0,0,0,0,0,1,0,0.1,0.1,0.2,0.3,1,7,5,0.0,0.0,0.0,0.0,0.0,0.04,0.09,0.13,0.04,0.13,Matches,0.4368932038834952,3.058252427184466,2.1844660194174756,0.04368932038834952,0.08737864077669905,0.04368932038834952,0.13106796116504854,3.155339805825243,94.44444444444444,1.820388349514563,1.9417475728155342,25.389023732470335
Milan Đurić,ba BIH,FW,Hellas Verona,33.0,1990.0,20,13,1204,13.4,5,1,6,4,1,3,2,0,4.5,2.2,1.2,3.4,3,15,33,0.37,0.07,0.45,0.3,0.37,0.34,0.09,0.43,0.16,0.25,Matches,0.22425249169435216,1.1212624584717608,2.4667774086378738,0.33637873754152825,0.08970099667774085,0.1644518272425249,0.2541528239202658,2.1179401993355484,88.88888888888889,6.151370431893686,3.765227021040975,25.387106635289776
Tomáš Čvančara,cz CZE,FW,Gladbach,22.0,2000.0,21,7,896,10.0,4,1,5,3,1,2,4,0,5.9,4.3,0.7,5.0,12,13,47,0.4,0.1,0.5,0.3,0.4,0.59,0.07,0.66,0.43,0.51,Matches,1.2053571428571428,1.3058035714285714,4.720982142857142,0.5926339285714286,0.0703125,0.43191964285714285,0.5022321428571428,4.017857142857143,77.77777777777777,11.404854910714283,7.440476190476191,25.385548425099206
Kike Barja,es ESP,"FW,MF",Osasuna,26.0,1997.0,16,3,303,3.4,0,0,0,0,0,0,3,0,0.2,0.2,0.5,0.7,17,8,41,0.0,0.0,0.0,0.0,0.0,0.07,0.14,0.2,0.07,0.2,Matches,5.0495049504950495,2.376237623762376,12.178217821782178,0.05940594059405941,0.1485148514851485,0.05940594059405941,0.2079207920792079,10.891089108910892,83.33333333333334,2.7846534653465342,3.0803080308030806,25.383319581958197
Khalil Fayad,fr FRA,"FW,MF",Montpellier,19.0,2004.0,23,11,1025,11.4,3,0,3,3,0,0,2,0,1.9,1.9,0.5,2.4,18,35,47,0.26,0.0,0.26,0.26,0.26,0.17,0.04,0.21,0.17,0.21,Matches,1.5804878048780486,3.073170731707317,4.126829268292683,0.1668292682926829,0.04390243902439024,0.1668292682926829,0.21073170731707316,4.878048780487806,88.88888888888889,3.932926829268291,3.1219512195121952,25.374356368563685
Fabien Centonze,fr FRA,DF,Nantes,27.0,1996.0,3,1,94,1.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,5,1,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,4.787234042553191,0.9574468085106382,4.787234042553191,0.0,0.0,0.0,0.0,5.851063829787234,94.44444444444444,0.0,0.0,25.36643026004728
Tim Iroegbunam,eng ENG,MF,Aston Villa,20.0,2003.0,9,1,164,1.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,1.6463414634146343,0.5487804878048781,0.0,0.0,0.0,0.0,0.0,1.2195121951219514,100.0,0.0,0.0,25.365853658536587
Filippo Terracciano,it ITA,DF,Hellas Verona,20.0,2003.0,18,14,1296,14.4,0,1,1,0,0,0,1,0,0.3,0.3,1.0,1.3,26,51,28,0.0,0.07,0.07,0.0,0.07,0.02,0.07,0.09,0.02,0.09,Matches,1.8055555555555556,3.5416666666666665,1.9444444444444444,0.020833333333333332,0.06944444444444445,0.020833333333333332,0.09027777777777778,4.0509259259259265,94.44444444444444,1.157407407407407,1.3374485596707821,25.365226337448558
Tosin Aiyegun,bj BEN,"MF,FW",Lorient,25.0,1998.0,19,10,902,10.0,2,0,2,2,0,0,0,1,1.8,1.8,0.3,2.1,17,16,52,0.2,0.0,0.2,0.2,0.2,0.18,0.03,0.21,0.18,0.21,Matches,1.6962305986696231,1.5964523281596452,5.188470066518847,0.17960088691796008,0.02993348115299335,0.17960088691796008,0.20953436807095344,4.711751662971175,88.88888888888889,4.0534922394678485,3.1042128603104215,25.36489129095836
Donny van de Beek,nl NED,"MF,FW",Eint Frankfurt,26.0,1997.0,8,4,357,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,2,10,12,0.0,0.0,0.0,0.0,0.0,0.02,0.09,0.12,0.02,0.12,Matches,0.5042016806722689,2.5210084033613445,3.0252100840336134,0.025210084033613446,0.10084033613445378,0.025210084033613446,0.12605042016806722,3.361344537815126,94.44444444444444,1.5756302521008398,1.8674136321195147,25.357726423902893
Nicolas Cozza,fr FRA,DF,Wolfsburg,24.0,1999.0,6,3,276,3.1,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,5,16,8,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.03,0.01,0.03,Matches,1.6304347826086956,5.217391304347826,2.608695652173913,0.0,0.03260869565217391,0.0,0.03260869565217391,5.253623188405797,94.44444444444444,0.33967391304347816,0.48309178743961356,25.354393115942027
Ameen Al-Dakhil,be BEL,DF,Burnley,21.0,2002.0,13,12,1056,11.7,1,0,1,1,0,0,1,0,1.3,1.3,0.1,1.4,7,35,9,0.09,0.0,0.09,0.09,0.09,0.11,0.01,0.12,0.11,0.12,Matches,0.5965909090909092,2.982954545454546,0.7670454545454546,0.11079545454545456,0.008522727272727274,0.11079545454545456,0.11931818181818182,2.414772727272728,94.44444444444444,2.3970170454545454,1.767676767676768,25.351266571969695
Aaron Ramsey,eng ENG,"MF,FW",Burnley,20.0,2003.0,14,5,527,5.9,0,0,0,0,0,0,1,0,0.3,0.3,0.4,0.7,8,8,17,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,0.06,0.13,Matches,1.366223908918406,1.366223908918406,2.903225806451613,0.051233396584440226,0.0683111954459203,0.051233396584440226,0.11954459203036052,3.1309297912713476,94.44444444444444,1.7789373814041742,1.7710309930423784,25.35012123128821
Attila Szalai,hu HUN,DF,Hoffenheim,25.0,1998.0,4,4,288,3.2,0,0,0,0,0,0,1,0,0.0,0.0,0.5,0.5,2,13,3,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,Matches,0.625,4.0625,0.9375,0.0,0.15625,0.0,0.15625,3.125,94.44444444444444,1.6276041666666663,2.314814814814815,25.349754050925924
Érik Lamela,ar ARG,"FW,MF",Sevilla,31.0,1992.0,13,5,463,5.1,2,0,2,2,0,0,3,0,1.0,1.0,1.0,2.0,11,17,28,0.39,0.0,0.39,0.39,0.39,0.19,0.19,0.38,0.19,0.38,Matches,2.138228941684665,3.3045356371490278,5.4427645788336925,0.19438444924406045,0.19438444924406045,0.19438444924406045,0.3887688984881209,6.047516198704103,83.33333333333334,6.074514038876887,5.759539236861051,25.349622030237583
Anis Ben Slimane,tn TUN,MF,Sheffield Utd,22.0,2001.0,15,4,419,4.7,0,0,0,0,0,0,2,0,0.8,0.8,0.3,1.1,3,12,21,0.0,0.0,0.0,0.0,0.0,0.17,0.06,0.23,0.17,0.23,Matches,0.6443914081145584,2.5775656324582337,4.510739856801909,0.1718377088305489,0.06443914081145584,0.1718377088305489,0.23627684964200477,4.295942720763723,88.88888888888889,4.251193317422433,3.500397772474145,25.348962476796604
Jon Guridi,es ESP,MF,Alavés,28.0,1995.0,36,34,2678,29.8,3,4,7,3,0,0,2,0,4.0,4.0,3.5,7.5,30,117,92,0.1,0.13,0.24,0.1,0.24,0.13,0.12,0.25,0.13,0.25,Matches,1.0082150858849888,3.9320388349514563,3.0918595967139657,0.1344286781179985,0.1176250933532487,0.1344286781179985,0.2520537714712472,4.462285287528006,88.88888888888889,4.0258588498879755,3.734129947722181,25.343371400713632
Jarell Quansah,eng ENG,DF,Liverpool,20.0,2003.0,17,13,1190,13.2,2,0,2,2,0,0,1,0,1.0,1.0,0.1,1.1,13,67,1,0.15,0.0,0.15,0.15,0.15,0.08,0.01,0.08,0.08,0.08,Matches,0.9831932773109244,5.067226890756303,0.07563025210084034,0.07563025210084034,0.0075630252100840345,0.07563025210084034,0.08319327731092438,3.4033613445378155,94.44444444444444,1.6544117647058822,1.2324929971988798,25.334412931839402
Kevin Bonifazi,it ITA,DF,Bologna,27.0,1996.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1111111111111112,100.0,0.0,0.0,25.333333333333332
Yoel Lago,es ESP,DF,Celta Vigo,19.0,2004.0,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,100.0,0.0,0.0,25.333333333333332
Hendry Blank,de GER,DF,Dortmund,18.0,2004.0,1,0,45,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1111111111111112,100.0,0.0,0.0,25.333333333333332
David Zima,cz CZE,DF,Torino,22.0,2000.0,5,0,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.989010989010989,0.989010989010989,0.0,0.0,0.0,0.0,0.0,1.098901098901099,100.0,0.0,0.0,25.32967032967033
Joan Jordán,es ESP,MF,Sevilla,29.0,1994.0,8,4,380,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.0,0.2,0,32,1,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,Matches,0.0,7.578947368421052,0.23684210526315788,0.04736842105263158,0.0,0.04736842105263158,0.04736842105263158,4.342105263157895,94.44444444444444,0.9868421052631577,0.7017543859649124,25.329312865497077
Massadio Haïdara,ml MLI,DF,Lens,30.0,1992.0,18,7,741,8.2,0,1,1,0,0,0,1,0,0.1,0.1,0.2,0.3,8,40,25,0.0,0.12,0.12,0.0,0.12,0.02,0.02,0.04,0.02,0.04,Matches,0.9716599190283401,4.858299595141701,3.036437246963563,0.012145748987854253,0.024291497975708506,0.012145748987854253,0.03643724696356276,4.925775978407558,94.44444444444444,0.5060728744939271,0.5398110661268557,25.31995051731894
Francesco Acerbi,it ITA,DF,Inter,35.0,1988.0,29,26,2388,26.5,3,1,4,3,0,0,1,0,1.6,1.6,1.8,3.4,21,87,24,0.11,0.04,0.15,0.11,0.15,0.06,0.07,0.13,0.06,0.13,Matches,0.7914572864321607,3.278894472361809,0.9045226130653266,0.06030150753768844,0.0678391959798995,0.06030150753768844,0.12814070351758794,2.7638190954773867,94.44444444444444,1.9629396984924616,1.8983807928531549,25.317123813512005
Maxim Leitsch,de GER,DF,Mainz 05,25.0,1998.0,7,4,379,4.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches,0.23746701846965698,1.6622691292875988,0.0,0.0,0.0,0.0,0.0,1.0554089709762533,100.0,0.0,0.0,25.316622691292874
Terem Moffi,ng NGA,FW,Nice,24.0,1999.0,30,23,1949,21.7,11,2,13,8,3,3,4,0,10.7,8.3,3.2,11.5,24,27,123,0.51,0.09,0.6,0.37,0.46,0.49,0.15,0.64,0.38,0.53,Matches,1.1082606464853773,1.2467932272960494,5.679835813237558,0.49409953822473063,0.1477680861980503,0.38327347357619296,0.5310415597742432,4.4638276038994364,77.77777777777777,10.678553104155975,7.867282367025826,25.307814548771447
