Player,Nation,Pos,Squad,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Mikkel Damsgaard,dk DEN,"MF,FW",Brentford,24-251,2000,28,25,"2,132",23.7,2,10,12,2,0,0,2,0,2.3,2.3,7.1,9.4,58,178,98,0.08,0.42,0.51,0.08,0.51,0.10,0.30,0.40,0.10,0.40,Matches
Danilo,br BRA,MF,Nott'ham Forest,23-316,2001,4,3,169,1.9,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Jayden Danns,eng ENG,MF,Liverpool,19-054,2006,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Kevin Danso,at AUT,DF,Tottenham,26-173,1998,4,4,347,3.9,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.4,2,7,0,0.00,0.00,0.00,0.00,0.00,0.09,0.01,0.10,0.09,0.10,Matches
Ben Davies,wls WAL,DF,Tottenham,31-321,1993,8,7,631,7.0,0,0,0,0,0,0,2,0,0.2,0.2,0.1,0.2,5,28,4,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03,Matches
Leif Davis,eng ENG,DF,Ipswich Town,25-058,2000,27,27,"2,371",26.3,1,2,3,1,0,0,5,0,0.8,0.8,4.1,5.0,45,54,111,0.04,0.08,0.11,0.04,0.11,0.03,0.16,0.19,0.03,0.19,Matches
Craig Dawson,eng ENG,DF,Wolves,34-309,1990,15,10,971,10.8,0,0,0,0,0,0,2,0,0.5,0.5,0.0,0.5,6,20,5,0.00,0.00,0.00,0.00,0.00,0.05,0.00,0.05,0.05,0.05,Matches
Kevin De Bruyne,be BEL,MF,Manchester City,33-256,1991,19,12,"1,098",12.2,2,6,8,2,0,0,2,0,2.6,2.6,6.1,8.8,37,113,104,0.16,0.49,0.66,0.16,0.66,0.22,0.50,0.72,0.22,0.72,Matches
Liam Delap,eng ENG,FW,Ipswich Town,22-031,2003,27,26,"2,094",23.3,10,2,12,8,2,2,8,0,8.1,6.5,1.8,8.3,48,25,88,0.43,0.09,0.52,0.34,0.43,0.35,0.08,0.43,0.28,0.36,Matches
Sepp van den Berg,nl NED,DF,Brentford,23-081,2001,21,20,"1,757",19.5,0,0,0,0,0,0,1,0,0.8,0.8,0.2,1.0,6,53,23,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Justin Devenny,nir NIR,MF,Crystal Palace,21-151,2003,14,3,318,3.5,1,0,1,1,0,0,0,0,0.5,0.5,0.3,0.8,3,9,9,0.28,0.00,0.28,0.28,0.28,0.14,0.10,0.24,0.14,0.24,Matches
Kiernan Dewsbury-Hall,eng ENG,MF,Chelsea,26-186,1998,8,1,184,2.0,0,1,1,0,0,0,0,0,0.2,0.2,1.0,1.2,5,10,9,0.00,0.49,0.49,0.00,0.49,0.11,0.48,0.59,0.11,0.59,Matches
Amad Diallo,ci CIV,"FW,MF",Manchester Utd,22-243,2002,22,17,"1,594",17.7,6,6,12,6,0,0,3,0,4.1,4.1,3.9,8.0,92,53,159,0.34,0.34,0.68,0.34,0.68,0.23,0.22,0.45,0.23,0.45,Matches
Rúben Dias,pt POR,DF,Manchester City,27-301,1997,17,15,"1,371",15.2,0,0,0,0,0,0,3,0,1.1,1.1,0.3,1.4,24,84,6,0.00,0.00,0.00,0.00,0.00,0.07,0.02,0.09,0.07,0.09,Matches
Luis Díaz,co COL,FW,Liverpool,28-057,1997,28,22,"1,850",20.6,9,4,13,9,0,0,2,0,7.6,7.6,3.4,11.0,84,83,213,0.44,0.19,0.63,0.44,0.63,0.37,0.17,0.53,0.37,0.53,Matches
Tyler Dibling,eng ENG,"FW,MF",Southampton,18-364,2006,24,16,"1,450",16.1,2,0,2,2,0,0,6,0,2.1,2.1,1.3,3.4,56,51,74,0.12,0.00,0.12,0.12,0.12,0.13,0.08,0.21,0.13,0.21,Matches
Lucas Digne,fr FRA,DF,Aston Villa,31-234,1993,28,25,"2,061",22.9,0,4,4,0,0,0,3,0,0.8,0.8,4.0,4.8,21,51,132,0.00,0.17,0.17,0.00,0.17,0.03,0.17,0.21,0.03,0.21,Matches
Issa Diop,fr FRA,DF,Fulham,28-061,1997,20,14,"1,263",14.0,0,0,0,0,0,0,2,0,0.5,0.5,0.1,0.6,6,24,2,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.05,0.04,0.05,Matches
Axel Disasi,fr FRA,DF,Aston Villa,27-000,1998,4,4,360,4.0,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.4,8,12,5,0.00,0.00,0.00,0.00,0.00,0.02,0.09,0.11,0.02,0.11,Matches
Axel Disasi,fr FRA,DF,Chelsea,27-000,1998,6,4,364,4.0,1,0,1,1,0,0,1,0,0.3,0.3,0.1,0.4,6,16,2,0.25,0.00,0.25,0.25,0.25,0.07,0.02,0.09,0.07,0.09,Matches
Roman Dixon,eng ENG,DF,Everton,20-075,2004,1,1,90,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Nasser Djiga,bf BFA,DF,Wolves,22-116,2002,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Matt Doherty,ie IRL,DF,Wolves,33-054,1992,21,17,"1,520",16.9,2,1,3,2,0,0,5,0,1.0,1.0,1.4,2.4,27,67,38,0.12,0.06,0.18,0.12,0.18,0.06,0.08,0.14,0.06,0.14,Matches
Jeremy Doku,be BEL,"FW,MF",Manchester City,22-288,2002,19,12,"1,073",11.9,3,4,7,3,0,0,0,0,1.0,1.0,3.2,4.2,150,52,196,0.25,0.34,0.59,0.25,0.59,0.08,0.27,0.35,0.08,0.35,Matches
Nicolás Domínguez,ar ARG,"MF,FW",Nott'ham Forest,26-256,1998,24,15,"1,329",14.8,0,0,0,0,0,0,7,0,1.3,1.3,0.8,2.1,9,50,16,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.14,0.09,0.14,Matches
Patrick Dorgu,dk DEN,DF,Manchester Utd,20-136,2004,3,3,222,2.5,0,0,0,0,0,0,1,1,0.1,0.1,0.0,0.1,11,6,25,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05,Matches
Alfie Dorrington,eng ENG,DF,Tottenham,19-325,2005,1,0,14,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Abdoulaye Doucouré,ml MLI,MF,Everton,32-069,1993,24,23,"1,913",21.3,2,1,3,2,0,0,4,1,3.0,3.0,1.5,4.5,32,65,67,0.09,0.05,0.14,0.09,0.14,0.14,0.07,0.21,0.14,0.21,Matches
Cheick Doucouré,ml MLI,MF,Crystal Palace,25-062,2000,13,4,452,5.0,0,0,0,0,0,0,1,0,0.4,0.4,0.0,0.4,2,19,7,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.08,0.08,0.08,Matches
Flynn Downes,eng ENG,MF,Southampton,26-050,1999,19,18,"1,514",16.8,1,0,1,1,0,0,9,0,0.6,0.6,0.9,1.5,19,51,24,0.06,0.00,0.06,0.06,0.06,0.04,0.05,0.09,0.04,0.09,Matches
Tommy Doyle,eng ENG,MF,Wolves,23-145,2001,23,3,487,5.4,0,1,1,0,0,0,1,0,0.6,0.6,0.5,1.1,6,40,3,0.00,0.18,0.18,0.00,0.18,0.10,0.09,0.20,0.10,0.20,Matches
Radu Drăgușin,ro ROU,DF,Tottenham,23-036,2002,16,14,"1,252",13.9,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,7,37,2,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04,Matches
Martin Dúbravka,sk SVK,GK,Newcastle Utd,36-055,1989,10,10,900,10.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Lewis Dunk,eng ENG,DF,Brighton,33-110,1991,19,17,"1,562",17.4,0,0,0,0,0,0,4,0,0.7,0.7,0.5,1.2,17,111,2,0.00,0.00,0.00,0.00,0.00,0.04,0.03,0.07,0.04,0.07,Matches
Jáder Durán,co COL,FW,Aston Villa,21-088,2003,20,4,638,7.1,7,0,7,7,0,0,3,1,4.9,4.9,0.2,5.1,7,13,44,0.99,0.00,0.99,0.99,0.99,0.69,0.03,0.71,0.69,0.71,Matches
Ederson,br BRA,GK,Manchester City,31-206,1993,19,19,"1,710",19.0,0,3,3,0,0,0,3,0,0.0,0.0,0.8,0.8,0,1,0,0.00,0.16,0.16,0.00,0.16,0.00,0.04,0.04,0.00,0.04,Matches
George Edmundson,eng ENG,DF,Ipswich Town,27-192,1997,1,0,2,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Odsonne Édouard,fr FRA,"MF,FW",Crystal Palace,27-054,1998,2,1,115,1.3,0,0,0,0,0,0,0,0,0.4,0.4,0.0,0.4,2,4,7,0.00,0.00,0.00,0.00,0.00,0.31,0.04,0.34,0.31,0.34,Matches
Odsonne Édouard,fr FRA,FW,Leicester City,27-054,1998,4,0,29,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.13,0.13,0.00,0.13,Matches
Samuel Edozie,eng ENG,"DF,FW",Southampton,22-042,2003,2,0,65,0.7,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,6,4,23,0.00,0.00,0.00,0.00,0.00,0.00,0.14,0.14,0.00,0.14,Matches
Ronnie Edwards,eng ENG,DF,Southampton,21-348,2003,1,0,12,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Anthony Elanga,se SWE,"FW,MF",Nott'ham Forest,22-318,2002,28,22,"1,779",19.8,3,8,11,3,0,0,1,0,3.1,3.1,4.3,7.4,72,40,141,0.15,0.40,0.56,0.15,0.56,0.16,0.22,0.38,0.16,0.38,Matches
Harvey Elliott,eng ENG,"MF,FW",Liverpool,21-341,2003,11,0,128,1.4,0,1,1,0,0,0,0,0,0.2,0.2,0.8,1.0,7,17,14,0.00,0.70,0.70,0.00,0.70,0.14,0.54,0.68,0.14,0.68,Matches
Yunus Emre Konak,tr TUR,"MF,FW",Brentford,19-060,2006,6,0,25,0.3,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,1,2,1,0.00,0.00,0.00,0.00,0.00,0.55,0.00,0.55,0.55,0.55,Matches
Julio Enciso,py PAR,"MF,FW",Ipswich Town,21-047,2004,4,3,190,2.1,0,1,1,0,0,0,2,0,0.5,0.5,0.4,0.9,6,10,11,0.00,0.47,0.47,0.00,0.47,0.26,0.17,0.43,0.26,0.43,Matches
Julio Enciso,py PAR,"MF,FW",Brighton,21-047,2004,12,2,294,3.3,0,0,0,0,0,0,0,0,1.0,1.0,0.2,1.2,11,14,17,0.00,0.00,0.00,0.00,0.00,0.31,0.07,0.38,0.31,0.38,Matches
Wataru Endo,jp JPN,MF,Liverpool,32-030,1993,14,0,147,1.6,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,9,1,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01,Matches
Christian Eriksen,dk DEN,MF,Manchester Utd,33-025,1992,15,8,713,7.9,0,1,1,0,0,0,2,0,0.1,0.1,2.1,2.2,5,35,20,0.00,0.13,0.13,0.00,0.13,0.01,0.26,0.27,0.01,0.27,Matches
Romain Esse,eng ENG,MF,Crystal Palace,19-302,2005,2,0,8,0.1,1,0,1,1,0,0,0,0,0.3,0.3,0.0,0.3,0,1,2,11.25,0.00,11.25,11.25,11.25,3.21,0.00,3.21,3.21,3.21,Matches
Pervis Estupiñán,ec ECU,DF,Brighton,27-049,1998,21,17,"1,602",17.8,0,1,1,0,0,0,3,0,0.6,0.6,1.8,2.4,43,75,83,0.00,0.06,0.06,0.00,0.06,0.03,0.10,0.13,0.03,0.13,Matches
Evanilson,br BRA,FW,Bournemouth,25-156,1999,21,18,"1,454",16.2,6,0,6,6,0,1,0,0,7.4,6.6,1.2,7.9,20,14,63,0.37,0.00,0.37,0.37,0.37,0.46,0.08,0.54,0.41,0.49,Matches
Jonny Evans,nir NIR,DF,Manchester Utd,37-067,1988,6,3,290,3.2,0,0,0,0,0,0,1,0,0.1,0.1,0.0,0.1,1,8,2,0.00,0.00,0.00,0.00,0.00,0.03,0.00,0.03,0.03,0.03,Matches
Eberechi Eze,eng ENG,"MF,FW",Crystal Palace,26-255,1998,24,22,"1,924",21.4,2,6,8,2,0,0,1,0,6.1,6.1,4.6,10.7,56,80,127,0.09,0.28,0.37,0.09,0.37,0.29,0.21,0.50,0.29,0.50,Matches
Łukasz Fabiański,pl POL,GK,West Ham,39-327,1985,13,12,"1,070",11.9,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,Matches
Wout Faes,be BEL,DF,Leicester City,26-342,1998,25,21,"2,005",22.3,1,0,1,1,0,0,3,0,1.2,1.2,0.1,1.2,11,65,1,0.04,0.00,0.04,0.04,0.04,0.05,0.00,0.06,0.05,0.06,Matches
Abdul Fatawu Issahaku,gh GHA,FW,Leicester City,21-003,2004,11,6,579,6.4,0,2,2,0,0,0,0,0,0.4,0.4,1.6,2.0,42,17,60,0.00,0.31,0.31,0.00,0.31,0.06,0.24,0.31,0.06,0.31,Matches
João Félix,pt POR,"FW,MF",Chelsea,25-121,1999,12,3,369,4.1,1,1,2,1,0,0,2,0,2.2,2.2,1.0,3.2,21,26,30,0.24,0.24,0.49,0.24,0.49,0.54,0.23,0.78,0.54,0.78,Matches
Evan Ferguson,ie IRL,FW,West Ham,20-143,2004,4,0,94,1.0,0,0,0,0,0,0,0,0,0.2,0.2,0.3,0.5,1,0,5,0.00,0.00,0.00,0.00,0.00,0.24,0.26,0.50,0.24,0.50,Matches
Evan Ferguson,ie IRL,FW,Brighton,20-143,2004,13,2,246,2.7,1,0,1,1,0,0,0,0,0.5,0.5,0.4,1.0,2,1,9,0.37,0.00,0.37,0.37,0.37,0.20,0.15,0.35,0.20,0.35,Matches
Bruno Fernandes,pt POR,MF,Manchester Utd,30-184,1994,27,27,"2,285",25.4,7,7,14,4,3,3,4,2,8.3,6.0,5.7,11.7,55,225,107,0.28,0.28,0.55,0.16,0.43,0.33,0.23,0.55,0.23,0.46,Matches
