Unnamed: 0,name,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%.1,Mn/MP,Min%,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off.1,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Tkl,TklW_defense,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att,Tkl%,Lost_defense,Blocks,Sh,Pass,Int_defense,Tkl+Int,Clr,Err,Cmp,Att_passing,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3_passing,PPA,CrsPA,PrgP,Gls,G+A,G-PK,PK,xG,npxG,npxG+xAG,PrgC,PrgR,Gls.1,Ast.1,G+A.1,G-PK.1,G+A-PK,xG.1,xAG.1,xG+xAG,npxG.1,npxG+xAG.1,SCA,SCA90,PassLive,PassDead,TO,Sh_gca,Fld_gca,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,GA_keepersadv,PKA_keepersadv,FK,CK,OG_keepersadv,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp_keepersadv,Att_keepersadv,Cmp%_keepersadv,Att (GK),Thr,Launch%,AvgLen,Att.1_keepersadv,Launch%.1,AvgLen.1,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Att_passing_types,Live,Dead,FK_passing_types,TB,Sw,Crs_passing_types,TI,CK_passing_types,In,Out,Str,Cmp_passing_types,Off_passing_types,Blocks_passing_types,Sh_shooting,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK_shooting,npxG/Sh,G-xG,np:G-xG,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Att_possession,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_possession,PrgDist_possession,1/3_possession,CPA,Mis,Dis,Rec,id,position,dateOfBirth,age,nationality,height,foot,joinedOn,signedFrom,contract,marketValue,status,Passing,Ball Carrying,Defensive Work,Chance Creation,Possession Retention,TIS
1697,Remo Freuler,SUI,MF,Bologna,it  Serie A,32-330,1992,27,27,2393,26.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,95.0,89,23,0,0,0,1.74,41,32,9,0.34,-0.37,35.9,25.8,10.1,0.38,-0.07,5,0,0,35,15,1,15,28,28,0,0,0,116,22,22,50.0,61,28,23,30,8,27,61,44.3,34,29,2,27,28,89,48,1,1311,1490,88.0,21700,5667,604,650,92.9,603,661,91.2,76,121,62.8,2,1.3,1.3,0.7,29,158,21,4,162,0,2,0,0,0.9,0.9,2.2,33,45,0.0,0.08,0.08,0.0,0.08,0.04,0.05,0.08,0.04,0.08,57,2.14,51,0,1,0,0,5,2,0.08,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1490,1412,73,60,2,1,15,11,0,0,0,0,1311,5,13,11,3,27.3,0.41,0.11,0.0,0.0,21.9,0,0.09,-0.9,-0.9,1725,58,305,1088,345,22,1725,10,5,50.0,4,40.0,943,4269,1994,31,1,27,9,1170,148252,Central Midfield,15-04-1992,32,['Switzerland'],180,right,01-07-2024,Nottingham Forest,30-06-2026,6500000,0,3.5555555555555554,0.43333333333333335,3.1333333333333333,0.6722222222222222,16.7,2.064093321742326
1719,Robert Wagner,GER,MF,St. Pauli,de  Bundesliga,21-240,2003,8,5,364,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,16.2,66,1,3,11,0,0.5,2,7,-5,-1.24,-0.95,3.5,6.8,-3.3,-0.81,-0.62,1,0,0,5,5,0,2,1,2,0,0,0,19,4,5,44.4,7,2,1,6,0,3,10,30.0,7,6,0,6,1,8,9,0,90,120,75.0,1303,403,52,62,83.9,29,38,76.3,6,12,50.0,0,0.0,0.1,0.0,0,6,0,0,8,0,0,0,0,0.1,0.1,0.1,1,9,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,0.03,0.03,3,0.74,3,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,114,5,0,0,1,2,0,0,0,0,0,90,1,3,2,0,0.0,0.49,0.0,0.0,0.0,15.3,0,0.05,-0.1,-0.1,162,6,32,97,34,3,162,2,1,50.0,1,50.0,52,198,70,2,0,3,6,85,690429,Central Midfield,14-07-2003,21,['Germany'],181,right,01-07-2024,SC Freiburg,30-06-2025,3000000,Fitness - Return unknown,0.15555555555555556,0.022222222222222223,0.4666666666666667,0.035555555555555556,1.0777777777777777,2.051704131343741
1720,Roberto Gagliardini,ITA,"MF,DF",Monza,it  Serie A,30-338,1994,4,0,95,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3.8,0,0,4,24,0,1.25,0,1,-1,-0.95,-0.06,0.5,1.4,-0.9,-0.81,-0.21,1,0,0,4,4,0,1,1,0,0,0,0,2,4,4,50.0,1,0,0,1,0,0,2,0.0,2,0,0,0,1,2,4,0,50,54,92.6,865,240,23,24,95.8,22,24,91.7,3,4,75.0,0,0.2,0.0,-0.2,1,6,0,0,6,0,0,0,0,0.0,0.0,0.2,2,3,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.0,0.16,3,2.84,1,1,0,0,1,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,51,3,3,0,0,1,0,0,0,0,0,50,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,68,6,13,49,6,1,68,1,0,0.0,1,100.0,41,268,101,0,0,4,3,44,197471,Central Midfield,07-04-1994,30,['Italy'],188,right,07-07-2023,Inter Milan,30-06-2025,2000000,"surgery - Return expected on Mar 1, 2025",0.13333333333333333,0.022222222222222223,0.08888888888888889,0.035555555555555556,0.6333333333333333,2.0489532007156623
1729,Rocco Reitz,GER,MF,Gladbach,de  Bundesliga,22-286,2002,19,14,1254,13.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,55.7,82,2,5,22,0,1.42,23,20,3,0.22,0.4,20.3,24.7,-4.4,-0.32,-0.07,1,0,0,13,32,0,14,39,15,0,0,0,71,12,13,48.0,37,15,15,19,3,16,28,57.1,12,20,7,13,39,76,36,1,518,644,80.4,8884,3211,246,278,88.5,208,251,82.9,49,77,63.6,1,1.2,1.6,-0.2,13,52,13,3,70,1,2,1,0,1.0,1.0,2.2,13,19,0.07,0.07,0.14,0.07,0.14,0.07,0.09,0.16,0.07,0.16,33,2.37,25,0,1,0,2,5,4,0.29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644,617,24,18,8,2,14,4,0,0,0,0,518,3,10,16,5,31.3,1.15,0.36,0.06,0.2,17.9,0,0.06,0.0,0.0,859,48,257,479,133,24,859,28,12,42.9,14,50.0,471,2254,971,12,1,12,15,541,467434,Central Midfield,29-05-2002,22,['Germany'],176,right,01-07-2020,Borussia Mönchengladbach U19,30-06-2028,15000000,"Toe injury - Return expected on Mar 24, 2025",1.3555555555555556,0.28888888888888886,2.2555555555555555,0.4088888888888889,6.611111111111111,2.0402935166762304
1732,Rodrigo De Paul,ARG,MF,Atlético Madrid,es  La Liga,30-291,1994,25,16,1496,16.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,61.6,76,7,9,31,0,2.08,29,10,19,1.14,0.47,31.5,15.8,15.7,0.94,0.65,6,0,0,13,28,0,47,5,16,0,0,0,95,3,6,33.3,21,16,9,8,4,11,25,44.0,14,20,2,18,5,26,10,3,1028,1265,81.3,17675,5536,500,553,90.4,380,449,84.6,119,198,60.1,3,3.9,4.2,-0.9,30,130,42,11,169,3,6,3,0,1.2,1.2,5.0,52,54,0.18,0.18,0.36,0.18,0.36,0.07,0.23,0.3,0.07,0.3,66,3.97,60,2,0,2,1,1,8,0.48,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1265,1182,74,49,20,12,47,13,11,2,7,0,1028,9,20,13,4,30.8,0.78,0.24,0.23,0.75,23.2,0,0.09,1.8,1.8,1391,20,230,820,354,14,1391,27,10,37.0,12,44.4,941,5203,2809,40,2,21,18,1100,255901,Central Midfield,24-05-1994,30,"['Argentina', 'Italy']",180,right,12-07-2021,Udinese Calcio,30-06-2026,25000000,0,3.3222222222222224,0.7111111111111111,1.6777777777777778,0.8366666666666668,13.311111111111112,2.038872498380403
1746,Ross Barkley,ENG,MF,Aston Villa,eng  Premier League,31-096,1993,16,3,554,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,21.2,85,2,13,23,2,1.63,10,9,1,0.16,0.38,11.1,5.3,5.8,0.94,1.14,3,0,0,8,3,0,1,9,3,0,0,0,40,6,4,60.0,13,3,4,9,0,9,13,69.2,4,9,3,6,9,22,5,0,317,367,86.4,4962,1155,164,186,88.2,134,145,92.4,13,18,72.2,1,0.6,0.4,0.4,8,29,6,0,32,3,4,3,0,1.7,1.7,2.3,14,8,0.49,0.16,0.65,0.49,0.65,0.27,0.09,0.37,0.27,0.37,16,2.6,13,1,2,0,0,0,3,0.49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,367,353,13,11,0,2,1,1,0,0,0,0,317,1,7,14,4,28.6,2.27,0.65,0.21,0.75,13.8,0,0.12,1.3,1.3,429,16,68,255,112,17,429,10,8,80.0,2,20.0,254,1377,640,13,2,5,8,302,131978,Central Midfield,05-12-1993,31,['England'],189,right,01-07-2024,Luton Town,30-06-2026,8000000,"Calf injury - Return expected on Feb 25, 2025",0.6777777777777778,0.26666666666666666,0.8444444444444444,0.20777777777777778,4.022222222222222,2.035665444776216
1754,Ryan Christie,SCO,MF,Bournemouth,eng  Premier League,30-017,1995,27,25,1994,22.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,79.1,78,10,2,28,0,1.63,39,26,13,0.59,0.59,39.0,28.5,10.5,0.47,-0.03,9,0,0,41,29,1,40,30,33,0,0,0,164,19,26,42.2,52,33,18,26,8,27,62,43.5,35,42,11,31,30,82,50,3,775,971,79.8,13760,3925,347,392,88.5,345,392,88.0,75,149,50.3,3,3.3,2.7,-0.3,37,107,28,4,130,2,5,2,0,1.7,1.7,5.1,30,41,0.09,0.14,0.23,0.09,0.23,0.08,0.15,0.23,0.08,0.23,78,3.52,65,7,0,3,2,1,9,0.41,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,914,51,19,7,8,40,3,21,12,3,2,775,6,18,30,11,36.7,1.35,0.5,0.07,0.18,19.5,0,0.06,0.3,0.3,1277,72,246,722,334,41,1277,44,21,47.7,20,45.5,668,3503,1634,37,5,43,23,716,188077,Central Midfield,22-02-1995,30,['Scotland'],178,left,31-08-2021,Celtic FC,30-06-2027,12000000,0,2.6333333333333333,0.6222222222222222,3.7555555555555555,0.9522222222222223,10.444444444444445,2.0347870303900453
1759,Ryan Yates,ENG,MF,Nott'ham Forest,eng  Premier League,27-110,1997,25,15,1522,16.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,60.4,81,11,10,30,2,1.8,22,18,4,0.24,-0.48,20.2,18.8,1.4,0.09,0.09,8,0,0,42,41,5,3,20,18,0,0,0,73,37,23,61.7,34,18,20,10,4,13,29,44.8,16,24,4,20,20,54,46,1,488,592,82.4,6955,1421,271,308,88.0,165,190,86.8,21,35,60.0,0,0.9,0.4,-0.9,14,37,3,0,38,2,2,2,0,2.2,2.2,3.0,14,12,0.12,0.0,0.12,0.12,0.12,0.13,0.05,0.18,0.13,0.18,30,1.77,21,0,0,6,2,1,2,0.12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,592,544,45,18,0,0,3,0,1,0,0,0,488,3,16,27,8,29.6,1.6,0.47,0.07,0.25,17.5,0,0.08,-0.2,-0.2,814,58,209,387,225,36,814,16,8,50.0,5,31.3,339,1597,680,16,1,19,17,431,425902,Central Midfield,21-11-1997,27,['England'],190,right,01-07-2016,Nottingham Forest U18,30-06-2028,13000000,0,0.8333333333333334,0.25555555555555554,2.188888888888889,0.37222222222222223,6.0777777777777775,2.0265224776489363
1772,Sam Morsy,EGY,MF,Ipswich Town,eng  Premier League,33-182,1991,24,22,1979,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,78.5,89,19,2,16,1,0.67,21,47,-26,-1.18,-0.18,21.8,41.7,-19.9,-0.9,0.64,8,0,0,38,18,0,9,22,29,0,1,1,115,11,21,34.4,53,29,28,21,4,22,52,42.3,30,22,8,14,22,75,36,4,963,1102,87.4,15402,4069,508,545,93.2,370,403,91.8,62,99,62.6,1,0.7,1.0,0.3,15,119,11,2,90,1,2,1,0,0.3,0.3,1.0,13,9,0.05,0.05,0.09,0.05,0.09,0.01,0.03,0.05,0.01,0.05,33,1.5,30,3,0,0,0,0,2,0.09,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,1065,32,31,1,3,9,0,0,0,0,0,963,5,18,8,1,12.5,0.36,0.05,0.13,1.0,25.6,0,0.04,0.7,0.7,1276,64,359,740,189,4,1276,17,11,64.7,5,29.4,669,3571,1509,19,1,12,9,878,123551,Central Midfield,10-09-1991,33,"['Egypt', 'England']",175,right,31-08-2021,Middlesbrough FC,30-06-2026,900000,Team captain,2.3222222222222224,0.2777777777777778,2.7555555555555555,0.3888888888888889,12.311111111111112,2.025804081371027
1784,Sandi Lovrić,SVN,MF,Udinese,it  Serie A,26-348,1998,27,25,1836,20.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,72.9,71,5,2,27,0,1.37,27,30,-3,-0.15,-0.15,20.7,27.9,-7.2,-0.35,-0.16,4,0,0,41,30,0,71,20,25,1,0,0,100,0,14,0.0,41,25,22,15,4,19,39,48.7,20,31,4,27,20,61,19,0,597,756,79.0,10624,3052,252,280,90.0,257,310,82.9,67,123,54.5,3,3.1,2.2,-0.1,30,71,16,4,98,2,5,2,0,2.3,2.3,5.4,51,60,0.1,0.15,0.25,0.1,0.25,0.11,0.15,0.26,0.11,0.26,70,3.43,43,16,2,5,3,1,10,0.49,6,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,756,680,74,28,3,4,71,9,37,2,23,0,597,2,16,39,10,25.6,1.91,0.49,0.05,0.2,21.9,2,0.06,-0.3,-0.3,1009,30,187,520,321,33,1009,43,19,44.2,22,51.2,544,3473,1579,38,6,42,23,631,268429,Central Midfield,28-03-1998,26,"['Slovenia', 'Austria']",180,right,01-07-2022,: Ablöse free transfer,30-06-2027,8000000,0,1.8777777777777778,0.8444444444444444,2.3444444444444446,0.8622222222222221,7.966666666666667,2.0055691845052026
1786,Sandro Tonali,ITA,MF,Newcastle Utd,eng  Premier League,24-307,2000,26,18,1730,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68.7,84,12,8,27,0,1.65,34,25,9,0.47,0.47,33.1,22.4,10.7,0.56,0.51,5,0,0,30,35,2,25,23,25,1,0,0,120,10,8,55.6,40,25,17,20,3,19,36,52.8,17,22,9,13,23,63,23,1,805,969,83.1,12388,3187,455,507,89.7,280,327,85.6,45,81,55.6,1,0.6,1.2,0.4,10,68,14,3,79,1,2,1,0,3.1,3.1,3.7,29,35,0.05,0.05,0.1,0.05,0.1,0.16,0.03,0.19,0.16,0.19,42,2.18,28,1,2,3,5,3,5,0.26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,969,938,27,15,7,4,25,4,7,5,1,0,805,4,17,22,7,31.8,1.14,0.36,0.05,0.14,17.9,2,0.14,-2.1,-2.1,1152,41,268,648,257,30,1152,26,15,57.7,8,30.8,647,3493,1466,27,4,20,23,806,397033,Central Midfield,08-05-2000,24,['Italy'],181,right,03-07-2023,AC Milan,30-06-2028,38000000,0,1.6333333333333333,0.5333333333333333,2.533333333333333,0.5211111111111112,9.977777777777778,1.9962679313977094
1787,Santi Comesaña,ESP,MF,Villarreal,es  La Liga,28-157,1996,24,20,1672,18.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,68.8,80,11,4,16,2,1.71,32,30,2,0.11,-1.08,30.3,22.8,7.5,0.41,-0.71,5,0,0,27,19,1,6,14,31,0,0,0,105,19,32,37.3,47,31,24,19,4,20,40,50.0,20,35,11,24,14,61,30,1,814,940,86.6,13784,4345,380,422,90.0,359,396,90.7,58,79,73.4,2,1.4,1.9,0.6,20,104,20,1,112,3,5,3,0,2.7,2.7,4.1,29,39,0.16,0.11,0.27,0.16,0.27,0.14,0.08,0.22,0.14,0.22,53,2.85,47,1,0,1,0,4,5,0.27,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,914,20,18,4,9,6,1,0,0,0,0,814,6,14,20,4,20.0,1.08,0.22,0.15,0.75,12.4,0,0.13,0.3,0.3,1160,64,280,673,215,41,1160,22,10,45.5,11,50.0,610,3112,1826,23,3,27,32,791,380598,Central Midfield,05-10-1996,28,['Spain'],188,both,01-07-2023,Rayo Vallecano,30-06-2028,8000000,0,2.4,0.4666666666666667,2.566666666666667,0.6555555555555556,10.533333333333333,1.9746793327367427
1794,Saúl Ñíguez,ESP,MF,Sevilla,es  La Liga,30-110,1994,15,13,1148,12.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,47.2,84,7,2,28,2,1.27,12,15,-3,-0.24,-0.16,13.0,15.6,-2.6,-0.2,0.13,5,1,0,31,7,1,15,17,22,0,0,0,66,25,25,50.0,34,22,12,17,5,9,24,37.5,15,22,2,20,17,51,24,0,385,485,79.4,6173,1619,199,232,85.8,155,179,86.6,20,43,46.5,6,2.4,1.9,3.6,21,38,7,2,48,1,7,1,0,2.0,2.0,4.5,9,33,0.08,0.47,0.55,0.08,0.55,0.16,0.19,0.35,0.16,0.35,42,3.29,33,0,0,6,0,3,8,0.63,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,475,8,2,2,3,15,2,1,1,0,0,385,2,13,32,7,21.9,2.51,0.55,0.03,0.14,19.5,1,0.07,-1.0,-1.0,672,22,151,351,178,39,672,22,9,40.9,11,50.0,282,1413,568,13,3,22,12,409,148928,Central Midfield,21-11-1994,30,['Spain'],184,left,15-07-2024,Atlético de Madrid,30-06-2025,3500000,0,0.9555555555555556,0.23333333333333334,1.8111111111111111,0.5366666666666666,5.033333333333333,1.9253539096259504
1795,Saša Lukić,SRB,MF,Fulham,eng  Premier League,28-210,1996,22,21,1738,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,69.0,82,8,1,16,0,1.45,28,28,0,0.0,-0.35,26.0,21.2,4.8,0.25,0.03,10,0,0,49,23,0,49,22,29,0,0,0,87,18,18,50.0,54,29,15,35,4,16,43,37.2,27,16,6,10,22,76,26,0,848,965,87.9,14360,3513,404,435,92.9,363,394,92.1,69,99,69.7,2,2.6,1.1,-0.6,21,78,10,4,73,0,2,0,0,0.8,0.8,3.4,30,22,0.0,0.1,0.1,0.0,0.1,0.04,0.13,0.17,0.04,0.17,44,2.28,27,11,0,4,1,1,2,0.1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,965,892,72,31,1,3,49,1,37,11,20,0,848,1,18,11,1,9.1,0.57,0.05,0.0,0.0,19.0,0,0.07,-0.8,-0.8,1141,42,243,665,243,12,1141,13,6,46.2,4,30.8,634,3404,1722,33,3,16,6,732,245056,Central Midfield,13-08-1996,28,['Serbia'],182,right,31-01-2023,Torino FC,30-06-2027,10000000,0,1.6777777777777778,0.43333333333333335,2.2777777777777777,0.5388888888888889,10.588888888888889,1.924168056632705
1799,Scott McTominay,SCO,MF,Manchester Utd,eng  Premier League,28-093,1996,2,0,19,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.8,89,0,2,10,0,1.5,1,1,0,0.0,0.22,0.8,0.6,0.2,0.91,1.11,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,1,0,10,10,100.0,186,99,5,5,100.0,3,3,100.0,2,2,100.0,0,0.0,0.0,0.0,0,2,0,0,1,0,0,0,0,0.1,0.1,0.1,0,2,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.33,0.33,0.33,1,4.74,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,2,0,0,0,0,1,0,0,0,0,10,0,0,1,0,0.0,4.74,0.0,0.0,0.33,10.7,0,0.07,-0.1,-0.1,14,1,3,8,3,1,14,1,0,0.0,1,100.0,10,68,44,0,0,1,1,9,315969,Central Midfield,08-12-1996,28,"['Scotland', 'England']",191,right,30-08-2024,Manchester United,30-06-2028,40000000,0,0.03333333333333333,0.0,0.022222222222222223,0.012222222222222223,0.13333333333333333,1.873866320119324
1800,Sean Longstaff,ENG,MF,Newcastle Utd,eng  Premier League,27-132,1997,21,8,746,8.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29.6,72,3,13,13,7,1.67,9,11,-2,-0.24,-0.8,8.3,10.7,-2.3,-0.28,-0.97,2,0,0,9,5,0,5,6,16,0,0,0,29,6,7,46.2,27,16,10,9,8,18,26,69.2,8,15,4,11,6,33,5,0,273,324,84.3,4068,1120,152,174,87.4,101,110,91.8,14,21,66.7,0,0.2,0.2,-0.2,4,24,1,0,38,0,0,0,0,0.6,0.6,0.8,4,20,0.0,0.0,0.0,0.0,0.0,0.07,0.02,0.09,0.07,0.09,14,1.69,12,0,1,1,0,0,2,0.24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,320,3,1,2,3,5,0,1,0,0,1,273,1,11,6,1,16.7,0.72,0.12,0.0,0.0,13.5,0,0.1,-0.6,-0.6,400,19,109,179,115,21,400,6,2,33.3,3,50.0,230,1122,414,10,2,8,7,286,346707,Central Midfield,30-10-1997,27,['England'],187,right,01-01-2019,Newcastle United U23,30-06-2026,25000000,0,0.6888888888888889,0.08888888888888889,0.9111111111111111,0.16666666666666666,3.3666666666666667,1.8673070919439092
1808,Seko Fofana,CIV,MF,Rennes,fr  Ligue 1,29-308,1995,9,4,441,4.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,19.6,71,2,5,31,0,1.0,6,10,-4,-0.82,-0.97,8.3,9.9,-1.7,-0.34,-0.42,3,0,0,4,6,1,4,5,4,0,0,0,22,5,2,71.4,7,4,2,5,0,0,2,0.0,2,4,1,3,5,12,3,0,250,279,89.6,3880,1020,137,149,91.9,96,102,94.1,11,17,64.7,1,0.7,0.7,0.3,10,26,8,2,39,1,2,1,0,0.7,0.7,1.4,20,21,0.2,0.2,0.41,0.2,0.41,0.14,0.15,0.29,0.14,0.29,20,4.08,16,0,1,2,1,0,2,0.41,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,272,6,5,1,5,4,1,0,0,0,0,250,1,0,12,3,25.0,2.45,0.61,0.08,0.33,20.8,0,0.06,0.3,0.3,327,4,39,180,110,14,327,16,8,50.0,7,43.8,197,1289,677,13,1,3,6,257,182893,Central Midfield,07-05-1995,29,"[""Cote d'Ivoire"", 'France']",185,right,01-01-2025,Al-Nassr FC,30-06-2029,12000000,0,0.7222222222222222,0.32222222222222224,0.45555555555555555,0.24555555555555553,3.2666666666666666,1.8606127009091256
1812,Senny Mayulu,FRA,MF,Paris S-G,fr  Ligue 1,18-298,2006,13,5,472,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,21.0,76,1,8,12,8,2.69,17,4,13,2.48,0.81,18.7,5.8,12.9,2.45,0.97,1,0,0,13,12,0,7,3,10,0,0,0,20,0,6,0.0,17,10,7,9,1,5,9,55.6,4,7,3,4,3,20,5,0,209,248,84.3,3154,477,115,130,88.5,72,80,90.0,11,15,73.3,0,0.7,1.0,-0.7,6,17,6,0,24,1,1,1,0,2.1,2.1,2.8,18,40,0.19,0.0,0.19,0.19,0.19,0.4,0.14,0.54,0.4,0.54,22,4.19,16,0,0,3,2,1,2,0.38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,237,9,2,0,2,7,1,4,2,0,0,209,2,8,16,5,31.3,3.05,0.95,0.06,0.2,15.8,0,0.13,-1.1,-1.1,329,8,44,136,150,28,329,21,10,47.6,10,47.6,178,825,383,6,5,13,16,248,903693,Central Midfield,17-05-2006,18,"['France', 'DR Congo']",183,both,01-01-2024,Paris Saint-Germain U19,30-06-2027,5000000,0,0.45555555555555555,0.36666666666666664,0.5777777777777777,0.2866666666666667,2.688888888888889,1.818862832681928
1815,Sergi Altimira,ESP,MF,Betis,es  La Liga,23-198,2001,23,16,1508,16.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,62.1,79,6,7,35,4,1.61,24,25,-1,-0.06,-0.35,27.2,20.3,6.8,0.41,0.4,3,0,0,27,30,0,4,16,29,1,0,0,92,7,15,31.8,50,29,12,32,6,29,47,61.7,18,24,1,23,16,66,33,1,814,925,88.0,13021,3033,407,444,91.7,321,346,92.8,56,75,74.7,1,1.5,0.9,-0.5,18,73,8,0,75,0,1,0,0,1.6,1.5,3.0,17,23,0.0,0.06,0.06,0.0,0.06,0.1,0.09,0.18,0.09,0.18,40,2.39,31,0,3,1,1,4,1,0.06,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,925,909,15,12,4,13,4,3,0,0,0,0,814,1,16,17,3,17.6,1.01,0.18,0.0,0.0,20.2,0,0.09,-1.6,-1.5,1131,36,233,700,206,14,1131,19,13,68.4,6,31.6,656,2706,1131,9,0,20,14,786,466801,Central Midfield,25-08-2001,23,['Spain'],188,right,11-08-2023,Getafe CF,30-06-2028,7500000,0,1.6444444444444444,0.3333333333333333,2.388888888888889,0.4888888888888889,10.2,1.806849377852781
